vendor_id,passenger_count,store_and_fwd_flag,pickup_hour,pickup_day_of_week,pickup_month,is_weekend,distance_km
2,2,N,13,1,4,0,1.8140364240299616
2,1,N,22,6,2,1,3.627569016140455
1,1,N,5,3,4,0,0.7787863332161262
2,2,N,10,5,1,1,4.2479522332881885
2,1,N,23,0,1,0,1.1070446012404649
2,6,N,18,1,3,0,1.0378526293392336
2,1,N,23,3,1,0,1.5978572423648505
2,2,N,7,1,3,0,1.2430053958861176
2,4,N,7,2,4,0,1.1673362682111
2,5,N,20,5,4,1,1.803048262624153
2,1,N,13,3,3,0,3.6572913224044648
2,1,N,6,1,1,0,13.832668719231382
2,1,N,18,2,4,0,2.2311608260663296
2,1,N,19,3,4,0,4.279939578804866
2,3,N,17,1,1,0,0.5064321791357107
2,1,N,9,3,2,0,0.9967298459845468
2,2,N,17,3,4,0,5.803402248455353
1,1,N,18,4,1,0,1.867597333414124
1,1,N,20,3,3,0,5.346966133802019
1,1,N,19,1,4,0,5.402121927737663
1,1,N,15,2,1,0,1.2177104612568532
1,1,N,20,5,4,1,8.805596099981644
2,2,N,21,3,2,0,1.2158480631148103
2,1,N,10,3,4,0,2.286522077471598
2,1,N,12,0,4,0,2.122154906189765
1,1,N,18,5,2,1,0.6275699345190694
1,1,N,18,2,3,0,0.4720995774740794
2,2,N,0,2,5,0,1.4900720814675157
2,2,N,14,1,3,0,0.7046203121401857
2,5,N,10,1,1,0,1.3019786144386112
2,2,N,2,6,2,1,1.26870644867866
2,1,N,9,1,5,0,1.6105971562503094
1,1,N,8,0,2,0,2.2630767383375727
2,1,N,16,5,4,1,16.203906140549137
2,1,N,8,2,2,0,2.882608421315118
1,4,N,19,6,5,1,21.01982569083525
1,1,N,20,4,2,0,6.0680524009035866
2,5,N,17,6,2,1,0.3067316000036762
2,3,N,19,2,2,0,1.0100325056785524
1,1,N,11,3,3,0,3.628269445953349
2,1,N,21,3,2,0,1.1597557222374897
2,1,N,1,1,1,0,0.9201172291869724
1,2,N,15,2,4,0,4.053962687269752
1,1,N,4,6,2,1,0.151111949783692
2,1,N,20,3,2,0,2.4886549487958
1,1,N,15,3,5,0,3.88390232732368
1,1,N,7,1,5,0,1.4992491548520024
1,1,N,17,4,4,0,6.271418857664509
1,2,N,18,4,2,0,2.0634347398994404
2,1,N,23,1,5,0,1.174878110133923
1,1,N,18,2,3,0,2.670099479808728
2,1,N,1,1,3,0,3.0000514990074203
2,1,N,3,5,2,1,1.947119484874132
2,1,N,21,3,4,0,7.584646367230365
2,1,N,6,0,1,0,2.0006177967882603
1,1,N,11,3,5,0,2.503912540966717
2,1,N,15,5,2,1,3.1292509228294803
2,1,N,22,5,5,1,2.0013113748958697
1,1,N,19,5,4,1,0.9556092595115264
1,1,N,16,0,1,0,1.972431721935977
2,5,N,17,4,4,0,1.5668515494354374
1,2,N,11,6,5,1,1.5976420914051273
2,2,N,3,6,4,1,2.1596955877115898
2,1,N,20,4,1,0,2.957813496868561
1,1,N,12,2,4,0,1.7786493721693697
1,1,N,17,2,4,0,1.9630933873515708
1,1,N,17,1,3,0,2.2250434170560194
1,1,N,16,1,3,0,20.1551818959306
1,1,N,22,2,4,0,3.4944835672704384
1,1,N,13,4,1,0,2.49192355297462
2,1,N,18,2,4,0,2.103412773992011
2,1,N,12,6,3,1,2.1177281193832864
1,1,N,18,2,5,0,1.376301252020101
1,1,N,9,2,1,0,3.748697891648696
1,1,N,18,4,5,0,1.885769643301401
2,2,N,7,0,2,0,5.406504924648363
2,1,N,11,2,4,0,1.1772368200724337
1,3,N,17,5,3,1,3.0091527430618528
1,1,N,5,1,2,0,1.5079263043754532
2,1,N,15,6,5,1,3.259159968580508
1,1,N,4,4,4,0,0.0078755918579115
2,2,N,22,5,5,1,4.998956684411601
1,2,N,9,1,3,0,1.1233205844743004
2,2,N,20,0,3,0,23.25369485556995
2,1,N,16,5,2,1,1.221846218896869
1,1,N,6,6,2,1,0.181080324432319
2,1,N,12,1,1,0,2.0618008157594288
1,1,N,18,4,2,0,1.413572780871056
2,1,N,8,0,5,0,1.5958109770223576
1,1,N,10,3,3,0,1.783436703823019
1,1,N,18,2,2,0,1.6749073684995872
1,3,N,22,3,2,0,4.572631164146083
1,1,N,19,0,2,0,11.086608825968732
1,1,N,12,5,4,1,1.2128734301502266
1,1,N,2,6,4,1,16.09090395717088
1,1,N,23,0,5,0,8.38405497833233
1,1,N,19,5,5,1,4.882485694572677
1,1,N,18,3,5,0,1.6998731183630031
1,4,N,16,6,5,1,2.9497477973391297
1,2,N,12,6,4,1,0.4307029926975419
1,1,N,13,1,1,0,1.7716038568660786
2,1,N,15,1,4,0,6.58621956560106
2,2,N,1,5,1,1,0.919259695901064
1,1,N,17,6,2,1,2.9046933840202693
1,1,N,12,6,5,1,1.4923246619987531
2,2,N,0,5,2,1,1.8725686845945373
2,1,N,9,5,4,1,2.467842049321677
1,1,N,17,0,1,0,3.208908757392858
1,1,N,7,0,2,0,0.2648922117984224
1,1,N,16,3,3,0,3.177825333012207
1,1,N,22,2,3,0,0.6583409613207016
2,1,N,12,4,2,0,1.9611318469882528
1,1,N,21,0,4,0,2.172253651328469
1,1,N,18,4,2,0,2.7926624105390108
1,1,N,23,5,3,1,5.55032504716892
1,1,N,14,5,3,1,1.4248364103567497
2,2,N,21,3,5,0,18.80319195317287
2,3,N,15,4,4,0,4.47764979916316
2,5,N,17,3,5,0,2.013511310650632
1,1,N,20,1,1,0,3.483871452935748
1,1,N,4,6,4,1,6.544298623696468
1,1,N,21,3,3,0,4.115783116558414
1,4,N,2,4,3,0,2.7414402341915234
2,1,N,16,3,3,0,0.7453676033013759
2,1,N,13,6,3,1,3.2435334674842418
1,1,N,6,2,4,0,4.240957717298657
2,5,N,22,5,5,1,5.480052961024716
2,2,N,21,1,2,0,1.843959794603683
2,1,N,11,4,1,0,0.9976674760783988
2,1,N,18,2,2,0,0.8194714911627574
2,5,N,13,1,4,0,2.6207946893780494
2,1,N,18,1,2,0,1.6600654130555133
2,1,N,13,6,2,1,1.5561451913658686
2,5,N,19,4,3,0,4.917001628375616
1,1,N,0,5,1,1,2.960754389695796
2,1,N,21,5,2,1,3.255427077396375
1,1,N,20,6,1,1,1.7173120715947705
2,1,N,17,6,4,1,14.515612053345524
1,1,N,19,2,4,0,1.8704252108031465
1,1,N,11,2,2,0,2.019680938895504
1,1,Y,14,0,5,0,1.151737689585882
1,1,N,12,6,2,1,1.324420768101688
2,1,N,9,1,4,0,1.271396640362944
1,1,N,11,2,1,0,2.9368772275269466
2,1,N,15,0,1,0,21.48075584955454
1,1,N,18,5,5,1,1.9557907284775435
2,2,N,21,0,3,0,11.80992301807782
2,1,N,13,1,2,0,0.310781403115598
2,2,N,16,2,4,0,9.279646637644436
1,1,N,8,0,3,0,3.713699892449252
2,1,N,9,3,5,0,3.3620201550952373
2,1,N,8,5,2,1,6.553918357691924
2,1,N,8,0,5,0,1.221196530019709
2,2,N,18,2,4,0,1.5761147101928494
1,1,N,19,3,1,0,2.103955018988664
2,1,N,23,2,3,0,3.487662894768973
1,1,N,13,0,5,0,2.127449275361471
1,1,N,17,5,3,1,6.397747511276631
1,1,N,19,2,4,0,1.9779298501954203
1,1,N,13,0,2,0,0.2293149177590425
1,2,N,7,6,4,1,0.6260913636515598
1,1,N,8,2,2,0,0.9879360017213856
2,1,N,14,6,2,1,1.230231501611425
1,2,N,12,5,4,1,7.2041679518965935
1,1,N,17,4,3,0,0.906629686991186
1,1,N,22,3,5,0,4.824893856168329
2,1,N,15,1,1,0,0.9449279780843556
1,1,N,21,4,2,0,8.6930176528421
2,1,N,11,3,2,0,5.002485774123072
2,1,N,9,5,4,1,2.662976178376308
2,1,N,17,1,1,0,15.31763079411216
2,1,N,2,6,5,1,0.50520638240198
2,5,N,10,4,1,0,0.8723896396562196
2,1,N,6,2,1,0,21.91818751553417
1,1,N,9,3,3,0,1.5379168609245522
2,4,N,9,6,2,1,1.613020017380422
2,1,N,8,1,5,0,5.899067537345471
1,2,N,21,5,4,1,2.8347499361121917
2,1,N,15,1,3,0,0.0081437786309582
1,1,N,13,5,2,1,0.4274642762310831
1,1,N,19,5,2,1,2.178460574465997
2,1,N,8,0,3,0,3.7478892166957696
2,1,N,13,3,5,0,1.2079669991020898
2,5,N,15,6,5,1,1.11497854074986
2,1,N,15,1,5,0,0.4071160685744945
1,1,N,19,5,4,1,6.144830850907345
2,1,N,18,5,5,1,9.817231254506405
2,1,N,12,4,5,0,1.7352574073826872
2,1,N,19,6,3,1,5.284854469105416
2,3,N,22,0,2,0,1.0519475941985357
2,4,N,8,3,1,0,4.311792382739381
1,2,N,12,2,2,0,1.6491452807057316
1,1,N,11,4,4,0,0.7851804845085963
2,5,N,9,0,3,0,3.2235974661281683
2,2,N,21,3,1,0,1.9708123305419063
2,1,N,7,4,1,0,1.3226350818153254
2,1,N,22,1,2,0,9.469070851183185
2,1,N,21,3,4,0,1.4064721382072898
2,2,N,16,1,5,0,2.4041318061263426
2,3,N,2,0,5,0,2.794794624038025
2,1,N,9,5,2,1,1.9764825250259663
1,1,N,6,3,4,0,3.411957176335365
2,1,N,19,1,5,0,1.2181569567387158
2,1,N,10,6,5,1,1.5099950699335485
1,1,N,1,0,4,0,5.465582991248877
2,3,N,19,0,2,0,4.53408534027292
2,5,N,18,4,1,0,2.4873627072024984
1,1,N,0,4,4,0,3.573449807313324
2,4,N,20,3,3,0,1.2372603409244722
1,1,N,22,5,4,1,2.221980761695166
2,2,N,9,5,5,1,1.7514249245728246
1,1,N,6,2,4,0,3.822122899280113
1,1,N,10,0,3,0,3.700788576807503
2,1,N,21,3,5,0,1.6004474850368764
2,1,N,19,1,5,0,1.5566859623036708
2,1,N,7,0,1,0,21.05799972997856
1,1,N,21,1,2,0,9.93504803854746
1,1,N,16,2,3,0,1.646635238824619
1,2,N,23,3,1,0,2.4164580158827813
2,1,N,1,6,1,1,2.780048529499539
2,5,N,10,1,5,0,11.117714362193926
2,1,N,20,1,2,0,0.0
2,2,N,23,5,4,1,5.177288949624907
2,5,N,15,0,3,0,1.9722075592045745
2,1,N,17,5,1,1,0.8210024493595786
2,2,N,17,4,1,0,1.3579816088540573
1,1,N,15,2,5,0,18.43357345867453
1,2,N,18,1,2,0,1.7481372528949342
2,1,N,16,6,5,1,2.280459568281066
2,1,N,17,1,2,0,2.202000678561629
2,1,N,18,5,3,1,4.205077597175817
2,1,N,19,1,5,0,3.5711365987705523
1,1,N,15,2,4,0,1.82868576726262
2,3,N,12,3,2,0,1.2062713785063863
2,1,N,16,0,4,0,1.761712812921448
2,1,N,10,5,3,1,2.126694395687041
2,1,N,7,0,4,0,1.9382348478901636
2,1,N,5,4,3,0,3.385578643579333
2,1,N,11,3,2,0,0.8096836027661019
2,2,N,22,1,4,0,3.0247700558460884
2,1,N,12,3,5,0,1.2413799261331593
1,4,N,18,2,4,0,2.529650321967432
2,2,N,19,2,4,0,14.392392178587292
2,5,N,22,3,1,0,1.6183403864589505
1,1,N,12,2,1,0,2.870344285447662
2,6,N,22,0,3,0,3.307752575305949
2,1,N,1,5,3,1,8.329838158240747
1,1,N,20,2,4,0,1.340403163841917
2,5,N,16,3,2,0,17.069801806869272
1,2,N,9,6,4,1,2.8349559032396523
1,1,N,2,4,4,0,2.0094647879861496
1,2,N,0,6,4,1,0.9749287996148878
2,1,N,17,5,4,1,2.3920769276269773
2,1,N,6,2,2,0,3.1899379631609444
2,2,N,23,4,3,0,2.8038203351754456
1,1,N,16,5,3,1,0.9767697808592986
1,1,N,18,2,3,0,1.794753892325038
1,1,N,16,3,4,0,2.6332141744880606
1,1,N,18,6,3,1,1.154040726335823
1,1,N,16,1,2,0,3.0360321673502715
1,1,N,2,6,4,1,1.154325377369317
2,6,N,10,0,1,0,1.135587842642707
1,1,N,23,5,4,1,2.4216423793096995
2,4,N,11,3,2,0,0.6054453871649805
2,1,N,6,3,3,0,0.7464598415450314
1,2,N,3,5,1,1,7.800717053912178
2,1,N,14,4,4,0,5.877710208596711
2,1,N,12,0,4,0,0.7990230546232949
1,2,N,18,6,5,1,0.0014260644637591
2,1,N,11,0,2,0,2.0169995075180847
2,2,N,11,3,4,0,1.0278448590886096
1,1,N,18,4,2,0,1.0597638170232893
2,3,N,7,2,4,0,1.0052829776230687
1,1,N,8,2,1,0,1.791753536211717
2,1,N,8,0,2,0,4.979368515635343
1,1,N,8,2,4,0,1.3497957012842885
2,1,N,0,3,2,0,8.441241874385957
2,5,N,8,2,4,0,1.97598409740923
2,1,N,23,1,2,0,3.432842251826637
1,1,N,16,3,4,0,1.7995353320735217
1,1,N,22,1,1,0,1.2737198313192966
2,1,N,17,0,2,0,1.4790227969046483
1,1,N,14,0,5,0,1.989223218657845
2,2,N,19,2,2,0,3.585035964494772
1,2,N,12,2,3,0,1.618091746816388
2,2,N,12,2,1,0,0.5056795140432083
2,1,N,0,1,2,0,0.5506061391006578
2,1,N,12,1,1,0,9.043930362353317
2,6,N,20,3,1,0,0.8299070509794868
2,1,N,23,4,3,0,2.920127408978609
2,5,N,20,2,5,0,2.1750174778012608
1,4,N,19,2,4,0,3.9605287331702543
2,5,N,9,1,5,0,0.595641007892104
2,2,N,10,1,2,0,1.0169385781839515
2,1,N,11,2,4,0,1.682547123920184
1,1,N,5,0,2,0,9.32172716925081
1,1,N,14,3,1,0,2.154060746276104
1,1,N,8,6,2,1,1.9632834094941745
1,1,N,19,5,2,1,0.3556906908752261
1,1,N,19,2,5,0,5.432744842661763
1,1,N,12,1,1,0,1.701374329700994
1,2,N,11,0,1,0,1.153829738878055
2,1,N,19,1,5,0,5.081749217973006
1,1,N,21,1,5,0,2.105719940443345
2,1,N,6,2,2,0,1.4015228945531673
1,1,N,5,4,3,0,1.8168691183352936
1,1,N,23,3,2,0,4.137105585859645
1,1,N,14,4,2,0,1.3404909355241614
2,6,N,16,1,3,0,6.0674715929977525
2,1,N,21,2,1,0,4.285890632036269
2,2,N,22,6,4,1,0.7868463148505502
1,1,N,19,2,2,0,2.8333079878541723
2,1,N,13,5,5,1,8.265073792608193
2,4,N,22,4,5,0,2.7375059060556346
2,1,N,15,4,2,0,14.763493980128333
1,1,N,12,4,4,0,2.570099791836612
1,1,N,3,5,1,1,2.749200015883835
2,1,N,22,0,5,0,1.4625595237789115
2,1,N,13,5,2,1,0.6656286363573771
1,1,Y,8,5,1,1,1.1986320733227205
2,1,N,5,3,4,0,1.652574504630435
1,1,N,18,4,4,0,3.049905979058789
1,1,N,12,6,2,1,1.0046300241776884
2,1,N,17,4,4,0,3.5108606030365253
2,1,N,11,6,1,1,1.5524664367197607
2,1,N,13,0,5,0,0.0
2,5,N,10,0,3,0,1.1108352401174606
2,1,N,12,3,1,0,2.26231230711395
1,1,N,23,3,2,0,1.2639253144907294
1,1,N,14,1,5,0,0.8615438103677047
2,1,N,9,5,3,1,4.26221177950247
1,1,N,21,4,1,0,1.4372425484152798
2,2,N,18,0,2,0,1.377686497023327
1,4,N,15,4,5,0,0.0481396879373072
1,3,N,2,6,4,1,3.180666549503901
1,2,N,22,5,4,1,2.7935356852176727
1,2,N,22,4,4,0,6.3713518972646455
2,1,N,9,3,5,0,7.072255993337254
2,2,N,11,5,5,1,2.655058862502997
2,1,N,23,3,4,0,0.4444600311381573
2,1,N,18,2,5,0,0.6220737481900215
1,2,N,13,0,5,0,2.806539822537613
2,2,N,11,3,3,0,1.3618392820498708
1,1,N,19,6,1,1,4.402173342674042
2,2,N,18,5,4,1,1.3708564256721232
1,1,N,15,3,3,0,0.0355654510300038
1,1,N,17,6,4,1,1.6441691075166247
2,1,N,3,6,3,1,4.434354403494824
2,1,N,10,2,2,0,2.029072563538469
1,1,N,20,6,4,1,0.4573050190500279
1,1,N,9,2,2,0,1.5954662533597668
1,1,N,19,4,2,0,0.6883468626065562
2,1,N,16,6,2,1,4.874506893988533
1,3,N,17,1,4,0,1.113536513839846
1,1,N,22,1,2,0,2.8717719644143176
1,1,N,2,4,1,0,0.8729354687325857
2,1,N,11,0,3,0,2.9015116791637205
2,1,N,7,3,5,0,8.137878664509
1,2,N,22,5,1,1,2.86638782963726
1,1,N,18,2,2,0,2.6328275961535184
2,1,N,6,3,4,0,0.8361145093602904
2,2,N,10,4,5,0,0.4394204010691447
1,1,N,6,2,1,0,1.1504575657037577
1,1,N,18,4,3,0,1.15892169436609
1,1,N,8,2,3,0,1.296234461605728
1,1,N,10,3,2,0,2.6599143428427534
1,1,N,10,6,1,1,0.9033152061978
1,1,N,12,1,3,0,11.009983299449525
1,1,N,21,4,4,0,2.3598200975046675
1,1,N,1,6,2,1,2.0192735387692813
2,1,N,5,0,1,0,0.7609718384861996
2,3,N,8,1,4,0,9.504254003240655
1,1,N,23,1,1,0,2.3952174593199653
1,1,N,13,0,5,0,1.1197327939146429
2,1,N,19,4,3,0,1.7099625286918665
2,1,N,2,4,3,0,0.4279627253832804
1,1,N,18,5,1,1,0.8292651253088597
1,1,N,19,2,5,0,0.4295159711867876
2,1,N,15,4,4,0,0.8733764539759677
2,1,N,18,2,4,0,1.837146665104922
1,1,N,15,1,2,0,0.5905307150044474
1,1,N,22,0,3,0,3.497397124808918
1,3,N,22,5,1,1,1.6524295759447862
2,3,N,15,4,3,0,4.454889748525395
1,1,N,17,1,3,0,1.1894158924181282
1,1,N,22,4,3,0,1.4692808385020288
1,1,N,12,1,3,0,1.3963893650004175
1,3,N,9,5,3,1,9.070147731519238
1,2,N,18,2,1,0,1.5633113600327158
2,2,N,9,2,2,0,0.9652151652665478
1,2,N,1,4,5,0,6.726367152872078
1,1,N,19,0,5,0,0.9360795149310108
1,1,N,11,0,3,0,0.887855677523214
2,3,N,15,6,4,1,1.042687824558599
1,1,N,9,4,4,0,9.136285069520428
2,1,N,22,1,3,0,1.5930126008630927
1,1,N,19,5,1,1,1.3761711617619214
1,1,N,9,3,3,0,0.8281730410088074
2,1,N,20,2,4,0,1.7781478900878127
2,1,N,16,3,3,0,0.4049749057067757
1,2,N,20,4,5,0,1.3622011352183736
1,1,N,1,0,2,0,1.075391368015244
2,1,N,18,0,2,0,1.2852573724258936
1,1,N,19,0,2,0,2.7056801037558103
2,1,N,15,1,3,0,1.4551364205665178
2,2,N,9,0,2,0,1.0815862000669745
1,4,N,15,6,2,1,2.836361727152498
1,2,N,16,3,4,0,1.3720660252139334
2,5,N,22,4,2,0,3.084188412440216
2,1,N,15,5,5,1,0.8938191508281829
2,1,N,20,3,3,0,1.707225118542837
1,1,N,12,3,4,0,1.7359518771800289
1,1,N,9,1,4,0,1.7319381523194288
1,1,N,12,0,5,0,0.9183709119067832
1,1,N,10,1,5,0,1.4331251658290247
1,1,N,20,0,4,0,1.8608885044542829
1,1,N,23,3,1,0,5.488727359610971
2,1,N,21,6,1,1,10.637304908773157
2,1,N,14,6,1,1,2.0410168611401693
1,1,N,9,0,3,0,2.33334133714642
2,1,N,16,3,3,0,8.18626088128058
1,1,N,8,4,2,0,2.933366762309627
2,1,N,20,1,3,0,4.744776253155092
2,6,N,13,6,4,1,4.949171628925841
2,2,N,21,1,5,0,1.8316158260404751
2,3,N,7,0,4,0,8.146915323367526
1,1,N,21,5,2,1,7.007922596033778
2,3,N,1,4,2,0,1.591067037564855
2,1,N,18,5,4,1,0.7886029316103242
2,1,N,5,1,3,0,3.449448359754244
2,1,N,22,5,4,1,0.6411949261026915
1,1,N,19,6,2,1,3.225852281576564
2,1,N,17,5,1,1,3.210965906232714
1,1,N,16,2,3,0,0.7521910150379786
2,1,N,23,2,1,0,3.6983558008274873
2,1,N,8,3,5,0,0.3818902070477831
2,1,N,8,2,4,0,0.8821191440487515
2,1,N,18,1,3,0,3.123443707803656
1,1,N,13,3,5,0,0.6354478896582969
2,6,N,18,1,5,0,1.4607867809377393
1,1,N,16,5,1,1,1.1741173034203718
1,1,N,19,6,5,1,2.464189227435388
1,1,N,18,2,2,0,0.9577867112554004
1,1,N,11,4,3,0,0.5772663215874997
2,1,N,9,3,2,0,3.7303420644677754
2,1,N,10,4,2,0,2.073474121093232
1,1,N,15,5,3,1,1.2654844703598442
1,1,N,10,4,1,0,1.9897125933318929
1,1,Y,15,5,5,1,11.999314420948958
2,1,N,12,5,4,1,1.086396738579068
2,1,N,4,6,2,1,2.7714778859897438
1,1,N,18,4,4,0,0.8417243831307514
1,1,N,16,0,5,0,1.224019103871543
1,1,N,7,2,2,0,2.493017064840445
1,1,N,17,5,4,1,1.2291768368612666
2,6,N,17,5,2,1,2.4163451861245875
2,1,N,3,6,2,1,5.872506276943425
2,5,N,20,5,4,1,0.9910241385634342
2,1,N,21,1,1,0,1.4878695766199337
1,1,N,15,5,3,1,5.083065633798378
1,1,N,14,0,3,0,3.1714247219736
1,1,N,23,4,2,0,2.7639938684438565
2,1,N,11,0,1,0,1.3301741970045111
2,1,N,13,4,5,0,1.2191248743435052
2,1,N,19,0,3,0,1.438110878603694
2,1,N,22,3,1,0,0.4612951551813901
2,1,N,9,5,3,1,5.868402295715338
2,6,N,10,6,1,1,2.5996064858007464
2,1,N,7,1,5,0,2.542653988140517
1,1,N,13,5,3,1,1.5583361829963274
1,1,N,22,4,1,0,1.7634813269623102
1,1,N,22,0,3,0,7.363732309667373
2,1,N,21,5,3,1,2.3885839330957404
2,2,N,20,2,5,0,2.100628103455448
2,3,N,19,4,1,0,2.1216584162573366
2,1,N,22,1,3,0,5.77543108959972
2,1,N,10,2,1,0,7.158677997053433
1,1,N,19,2,5,0,0.9550846270560404
2,2,N,23,2,2,0,17.087383184078657
1,1,N,11,1,3,0,2.575593286393282
1,1,N,19,6,1,1,0.595978611852396
1,1,N,14,5,1,1,2.1809789497241097
2,6,N,21,5,1,1,6.402296920202287
2,6,N,10,0,3,0,0.6350224870215582
2,2,N,18,3,4,0,1.8470759507183512
2,1,N,2,4,1,0,3.9705436174875
2,6,N,2,5,1,1,4.989937083987908
1,2,N,14,5,3,1,3.64555423392644
1,1,N,21,3,4,0,0.9254829626971182
1,1,N,17,0,3,0,1.6630164325766337
2,1,N,18,3,5,0,0.9880464800368508
2,1,N,1,6,5,1,3.4622283471398148
1,1,N,10,5,3,1,1.094765666498
2,1,N,18,0,5,0,2.5671331138729405
2,1,N,15,2,4,0,5.002388384377258
2,1,N,13,5,2,1,0.8326459967403016
2,1,N,7,2,2,0,0.944947318027394
2,1,N,12,4,3,0,2.037197041678067
1,1,N,11,6,2,1,3.1025575310467484
2,1,N,21,6,5,1,1.2396396561791605
2,2,N,21,0,2,0,1.4931893639440696
2,5,N,19,6,5,1,1.5369727966829774
2,1,N,10,1,4,0,2.1543857477895263
2,1,N,13,5,4,1,0.8731305581160805
1,1,N,6,5,2,1,4.978079338974767
1,1,N,22,4,4,0,20.790085320794557
2,1,N,18,5,4,1,0.9314055757839882
1,1,N,21,3,3,0,5.910493449284587
1,1,N,22,6,2,1,2.147345434443692
1,1,N,18,0,2,0,0.9890190166315084
1,1,N,19,5,1,1,1.8996166007810524
2,1,N,11,1,1,0,1.951341654127844
1,1,N,8,4,2,0,1.8780705229464851
2,2,N,22,2,1,0,0.9769736593611952
1,1,N,5,5,4,1,6.604643394636192
2,1,N,18,0,1,0,1.9299611008412316
2,3,N,12,3,4,0,4.756863461318332
2,6,N,19,2,5,0,4.59188498196382
1,1,N,23,5,5,1,3.1834772401885765
1,1,N,15,4,4,0,1.7133595623678086
1,1,N,8,3,5,0,1.2525317203738686
1,1,N,11,5,4,1,0.9889569997124726
2,1,N,17,4,4,0,17.604600897515468
2,2,N,11,0,3,0,2.634875046946032
1,1,N,11,2,3,0,0.5138988999782176
2,1,N,11,6,1,1,6.878292485035541
1,1,N,14,0,5,0,2.346198127033233
2,1,N,22,0,3,0,0.9539756585494372
1,1,N,18,5,4,1,5.992893059792367
1,2,N,21,4,4,0,0.4932430825484376
2,1,N,23,1,1,0,0.0169791654536874
2,1,N,14,1,4,0,5.572709277806655
2,1,N,5,6,3,1,1.4782241152334226
2,2,N,23,5,4,1,2.9671743447409136
1,1,N,14,1,1,0,1.747830309592825
2,1,N,17,1,1,0,1.688779974272662
2,2,N,12,6,5,1,0.9607714836205984
2,1,N,19,4,1,0,1.9395054930369884
1,1,N,9,3,5,0,2.5611602555545017
1,1,N,15,3,1,0,3.0730755719010574
1,1,N,0,1,4,0,0.9131182557436828
1,1,N,23,5,3,1,6.865980745303174
1,1,N,3,5,1,1,1.4344395366982938
2,2,N,14,3,4,0,2.010836703606404
2,1,N,1,6,2,1,4.612926435536645
2,1,N,6,3,4,0,3.180256263143898
2,1,N,18,5,1,1,5.948186462676683
2,2,N,22,4,1,0,0.8469106709762821
2,1,N,15,6,5,1,1.072971759123712
1,1,N,7,3,3,0,0.7717993446932251
2,1,N,12,5,2,1,1.0677402693514824
1,1,N,9,6,3,1,8.630497526305007
1,1,N,7,0,4,0,1.977884281807542
2,6,N,19,0,4,0,3.0676000004967663
2,3,N,16,6,2,1,3.166344324820543
1,2,N,14,1,3,0,2.1806353413059227
2,1,N,10,0,5,0,1.2792371183571485
1,1,N,12,2,2,0,1.0246713997972794
2,6,N,16,4,3,0,1.3701143577680126
2,2,N,0,4,5,0,1.5050765776417063
2,2,N,22,4,1,0,1.1501114512900603
2,1,N,20,5,5,1,0.6176983489686434
1,1,N,21,0,3,0,1.2172051362669698
1,1,N,23,6,5,1,2.06714390219008
2,1,N,19,1,4,0,0.6715530632798196
2,1,N,12,6,3,1,1.2065254211296337
1,3,N,23,4,4,0,2.874469659336437
1,1,N,16,6,5,1,5.614040430929712
1,1,N,16,6,3,1,0.9108336998750972
1,1,N,21,0,4,0,9.299305368099162
1,1,Y,11,4,4,0,2.979489505219759
1,1,N,11,4,3,0,4.154271277854048
1,1,N,13,6,2,1,5.010684716123533
2,6,N,8,3,4,0,3.942055258757093
2,2,N,6,3,4,0,1.838508596802581
1,1,N,9,0,3,0,0.8531329810580915
2,3,N,17,1,4,0,1.3525204287225303
1,1,N,20,2,4,0,9.976049936300972
2,1,N,15,0,4,0,1.05521703277787
1,1,N,7,4,1,0,1.220492039135762
1,1,N,20,3,1,0,1.4368866922386532
1,2,N,12,6,2,1,9.78731974924945
2,2,N,0,4,4,0,5.329115924803498
2,5,N,20,5,2,1,1.644543562392476
1,1,N,17,2,1,0,9.175052479802138
2,5,N,18,5,2,1,1.968832465485624
2,1,N,17,4,2,0,0.9870319737075078
2,1,N,13,1,3,0,3.173485685463343
1,4,N,12,2,4,0,5.251496556601495
1,1,N,17,0,4,0,0.8103700573024786
2,1,N,17,1,2,0,0.7045284846556977
1,1,N,17,1,2,0,0.7383917711557615
2,1,N,20,1,4,0,1.0493410682654014
2,6,N,19,0,1,0,4.339276747323014
1,1,N,15,0,4,0,1.8833624172726564
2,1,N,13,0,1,0,0.5934558523727151
1,1,N,9,2,3,0,1.6556169664532598
1,1,N,17,3,2,0,0.9466900626494132
1,1,N,2,4,5,0,7.6900208191824335
2,1,N,19,3,4,0,0.6868036665367704
2,3,N,16,4,2,0,5.07317878732251
2,1,N,8,1,4,0,1.326014605803204
2,1,N,14,2,4,0,1.5083515063360204
1,1,N,7,4,5,0,2.153988949008702
1,1,N,16,0,4,0,0.85857538386808
2,1,N,19,2,2,0,3.1237524754860297
2,1,N,11,5,4,1,1.2963351921290034
1,1,N,8,2,2,0,1.260178502897574
1,1,N,15,4,5,0,2.5189820327009067
1,3,N,20,6,2,1,0.6968159023892013
2,6,N,15,6,4,1,2.3061435029967545
2,1,N,21,4,4,0,2.5745279672427173
2,1,N,18,6,4,1,6.118176866369241
1,1,N,15,6,2,1,18.84647113633718
1,2,N,4,5,5,1,5.604422353145927
1,1,N,11,3,1,0,0.3263206038098462
2,1,N,2,6,1,1,0.9047006128979816
1,1,N,12,1,1,0,0.6489991796939102
1,1,N,12,6,1,1,21.24061496385094
